POSITION,1,E:\double-sphere data\h3d1-4.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
        12,          0.012000000,                  228,                 -367,Tue Apr 23 2019 02:02:03.012000.00,
        13,          0.013000000,                  228,                 -367,Tue Apr 23 2019 02:02:03.013000.00,
        14,          0.014000000,                  228,                 -367,Tue Apr 23 2019 02:02:03.014000.00,
        15,          0.015000001,                  228,                 -367,Tue Apr 23 2019 02:02:03.015000.00,
        16,          0.016000001,                  228,                 -367,Tue Apr 23 2019 02:02:03.016000.00,
        17,          0.017000000,                  228,                 -367,Tue Apr 23 2019 02:02:03.017000.00,
        18,          0.018000000,                  228,                 -367,Tue Apr 23 2019 02:02:03.018000.00,
        19,          0.019000000,                  228,                 -367,Tue Apr 23 2019 02:02:03.019000.00,
        20,          0.020000000,                  228,                 -367,Tue Apr 23 2019 02:02:03.020000.00,
        21,          0.021000001,                  228,                 -367,Tue Apr 23 2019 02:02:03.021000.00,
        22,          0.022000001,                  228,                 -367,Tue Apr 23 2019 02:02:03.022000.00,
        23,          0.023000000,                  227,                 -368,Tue Apr 23 2019 02:02:03.023000.00,
        24,          0.024000000,                  225,                 -371,Tue Apr 23 2019 02:02:03.024000.00,
        25,          0.025000000,                  224,                 -373,Tue Apr 23 2019 02:02:03.025000.00,
        26,          0.026000001,                  223,                 -375,Tue Apr 23 2019 02:02:03.026000.00,
        27,          0.027000001,                  222,                 -377,Tue Apr 23 2019 02:02:03.027000.00,
        28,          0.028000000,                  222,                 -379,Tue Apr 23 2019 02:02:03.028000.00,
        29,          0.029000000,                  221,                 -381,Tue Apr 23 2019 02:02:03.029000.00,
        30,          0.030000000,                  221,                 -382,Tue Apr 23 2019 02:02:03.030000.00,
        31,          0.031000000,                  221,                 -384,Tue Apr 23 2019 02:02:03.031000.00,
        32,          0.032000001,                  221,                 -386,Tue Apr 23 2019 02:02:03.032000.00,
        33,          0.033000001,                  222,                 -388,Tue Apr 23 2019 02:02:03.033000.00,
        34,          0.034000000,                  222,                 -390,Tue Apr 23 2019 02:02:03.034000.00,
        35,          0.035000000,                  222,                 -392,Tue Apr 23 2019 02:02:03.035000.00,
        36,          0.036000000,                  223,                 -393,Tue Apr 23 2019 02:02:03.036000.00,
        37,          0.037000000,                  224,                 -395,Tue Apr 23 2019 02:02:03.037000.00,
        38,          0.038000001,                  225,                 -397,Tue Apr 23 2019 02:02:03.038000.00,
        39,          0.039000001,                  226,                 -399,Tue Apr 23 2019 02:02:03.039000.00,
        40,          0.040000000,                  228,                 -401,Tue Apr 23 2019 02:02:03.040000.00,
        41,          0.041000000,                  229,                 -403,Tue Apr 23 2019 02:02:03.041000.00,
        42,          0.042000000,                  231,                 -405,Tue Apr 23 2019 02:02:03.042000.00,
        43,          0.043000001,                  232,                 -408,Tue Apr 23 2019 02:02:03.043000.00,
        44,          0.044000001,                  234,                 -410,Tue Apr 23 2019 02:02:03.044000.00,
        45,          0.045000000,                  236,                 -412,Tue Apr 23 2019 02:02:03.045000.00,
        46,          0.046000000,                  238,                 -415,Tue Apr 23 2019 02:02:03.046000.00,
        47,          0.047000000,                  240,                 -417,Tue Apr 23 2019 02:02:03.047000.00,
        48,          0.048000000,                  243,                 -419,Tue Apr 23 2019 02:02:03.048000.00,
        49,          0.049000001,                  245,                 -422,Tue Apr 23 2019 02:02:03.049000.00,
        50,          0.050000001,                  248,                 -425,Tue Apr 23 2019 02:02:03.050000.00,
        51,          0.051000000,                  251,                 -428,Tue Apr 23 2019 02:02:03.051000.00,
        52,          0.052000000,                  253,                 -432,Tue Apr 23 2019 02:02:03.052000.00,
        53,          0.053000000,                  256,                 -435,Tue Apr 23 2019 02:02:03.053000.00,
        54,          0.054000000,                  259,                 -439,Tue Apr 23 2019 02:02:03.054000.00,
        55,          0.055000001,                  261,                 -443,Tue Apr 23 2019 02:02:03.055000.00,
        56,          0.056000001,                  264,                 -447,Tue Apr 23 2019 02:02:03.056000.00,
        57,          0.057000000,                  267,                 -451,Tue Apr 23 2019 02:02:03.057000.00,
        58,          0.058000000,                  270,                 -456,Tue Apr 23 2019 02:02:03.058000.00,
        59,          0.059000000,                  273,                 -460,Tue Apr 23 2019 02:02:03.059000.00,
        60,          0.060000001,                  276,                 -465,Tue Apr 23 2019 02:02:03.060000.00,
        61,          0.061000001,                  279,                 -470,Tue Apr 23 2019 02:02:03.061000.00,
        62,          0.062000000,                  281,                 -474,Tue Apr 23 2019 02:02:03.062000.00,
        63,          0.063000000,                  284,                 -479,Tue Apr 23 2019 02:02:03.063000.00,
        64,          0.064000000,                  287,                 -484,Tue Apr 23 2019 02:02:03.064000.00,
