POSITION,1,E:\double-sphere data\h4d1-15.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
        15,          0.015000001,                  260,                 -308,Tue Apr 23 2019 05:31:02.015000.00,
        16,          0.016000001,                  260,                 -308,Tue Apr 23 2019 05:31:02.016000.00,
        17,          0.017000000,                  260,                 -308,Tue Apr 23 2019 05:31:02.017000.00,
        18,          0.018000000,                  260,                 -308,Tue Apr 23 2019 05:31:02.018000.00,
        19,          0.019000000,                  260,                 -308,Tue Apr 23 2019 05:31:02.019000.00,
        20,          0.020000000,                  260,                 -308,Tue Apr 23 2019 05:31:02.020000.00,
        21,          0.021000001,                  260,                 -308,Tue Apr 23 2019 05:31:02.021000.00,
        22,          0.022000001,                  260,                 -308,Tue Apr 23 2019 05:31:02.022000.00,
        23,          0.023000000,                  260,                 -308,Tue Apr 23 2019 05:31:02.023000.00,
        24,          0.024000000,                  260,                 -308,Tue Apr 23 2019 05:31:02.024000.00,
        25,          0.025000000,                  260,                 -308,Tue Apr 23 2019 05:31:02.025000.00,
        26,          0.026000001,                  260,                 -309,Tue Apr 23 2019 05:31:02.026000.00,
        27,          0.027000001,                  260,                 -309,Tue Apr 23 2019 05:31:02.027000.00,
        28,          0.028000000,                  259,                 -315,Tue Apr 23 2019 05:31:02.028000.00,
        29,          0.029000000,                  257,                 -320,Tue Apr 23 2019 05:31:02.029000.00,
        30,          0.030000000,                  256,                 -325,Tue Apr 23 2019 05:31:02.030000.00,
        31,          0.031000000,                  255,                 -331,Tue Apr 23 2019 05:31:02.031000.00,
        32,          0.032000001,                  254,                 -336,Tue Apr 23 2019 05:31:02.032000.00,
        33,          0.033000001,                  254,                 -342,Tue Apr 23 2019 05:31:02.033000.00,
        34,          0.034000000,                  253,                 -348,Tue Apr 23 2019 05:31:02.034000.00,
        35,          0.035000000,                  252,                 -354,Tue Apr 23 2019 05:31:02.035000.00,
        36,          0.036000000,                  252,                 -360,Tue Apr 23 2019 05:31:02.036000.00,
