POSITION,1,E:\double-sphere data\h2d1-19.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
        10,          0.010000001,                  242,                 -393,Tue Apr 23 2019 01:16:47.010000.00,
        11,          0.011000000,                  242,                 -393,Tue Apr 23 2019 01:16:47.011000.00,
        12,          0.012000000,                  242,                 -393,Tue Apr 23 2019 01:16:47.012000.00,
        13,          0.013000000,                  242,                 -393,Tue Apr 23 2019 01:16:47.013000.00,
        14,          0.014000000,                  242,                 -393,Tue Apr 23 2019 01:16:47.014000.00,
        15,          0.015000001,                  242,                 -393,Tue Apr 23 2019 01:16:47.015000.00,
        16,          0.016000001,                  242,                 -393,Tue Apr 23 2019 01:16:47.016000.00,
        17,          0.017000000,                  242,                 -393,Tue Apr 23 2019 01:16:47.017000.00,
        18,          0.018000000,                  242,                 -393,Tue Apr 23 2019 01:16:47.018000.00,
        19,          0.019000000,                  242,                 -393,Tue Apr 23 2019 01:16:47.019000.00,
        20,          0.020000000,                  242,                 -393,Tue Apr 23 2019 01:16:47.020000.00,
        21,          0.021000001,                  242,                 -393,Tue Apr 23 2019 01:16:47.021000.00,
        22,          0.022000001,                  242,                 -394,Tue Apr 23 2019 01:16:47.022000.00,
        23,          0.023000000,                  240,                 -397,Tue Apr 23 2019 01:16:47.023000.00,
        24,          0.024000000,                  239,                 -400,Tue Apr 23 2019 01:16:47.024000.00,
        25,          0.025000000,                  237,                 -403,Tue Apr 23 2019 01:16:47.025000.00,
        26,          0.026000001,                  236,                 -406,Tue Apr 23 2019 01:16:47.026000.00,
        27,          0.027000001,                  235,                 -408,Tue Apr 23 2019 01:16:47.027000.00,
        28,          0.028000000,                  234,                 -411,Tue Apr 23 2019 01:16:47.028000.00,
        29,          0.029000000,                  233,                 -414,Tue Apr 23 2019 01:16:47.029000.00,
        30,          0.030000000,                  232,                 -416,Tue Apr 23 2019 01:16:47.030000.00,
        31,          0.031000000,                  231,                 -418,Tue Apr 23 2019 01:16:47.031000.00,
        32,          0.032000001,                  231,                 -421,Tue Apr 23 2019 01:16:47.032000.00,
        33,          0.033000001,                  230,                 -423,Tue Apr 23 2019 01:16:47.033000.00,
        34,          0.034000000,                  230,                 -425,Tue Apr 23 2019 01:16:47.034000.00,
        35,          0.035000000,                  229,                 -428,Tue Apr 23 2019 01:16:47.035000.00,
        36,          0.036000000,                  229,                 -430,Tue Apr 23 2019 01:16:47.036000.00,
        37,          0.037000000,                  229,                 -432,Tue Apr 23 2019 01:16:47.037000.00,
        38,          0.038000001,                  230,                 -435,Tue Apr 23 2019 01:16:47.038000.00,
        39,          0.039000001,                  231,                 -437,Tue Apr 23 2019 01:16:47.039000.00,
        40,          0.040000000,                  232,                 -439,Tue Apr 23 2019 01:16:47.040000.00,
        41,          0.041000000,                  232,                 -441,Tue Apr 23 2019 01:16:47.041000.00,
        42,          0.042000000,                  233,                 -444,Tue Apr 23 2019 01:16:47.042000.00,
        43,          0.043000001,                  234,                 -446,Tue Apr 23 2019 01:16:47.043000.00,
        44,          0.044000001,                  235,                 -448,Tue Apr 23 2019 01:16:47.044000.00,
        45,          0.045000000,                  237,                 -451,Tue Apr 23 2019 01:16:47.045000.00,
        46,          0.046000000,                  238,                 -453,Tue Apr 23 2019 01:16:47.046000.00,
        47,          0.047000000,                  239,                 -456,Tue Apr 23 2019 01:16:47.047000.00,
        48,          0.048000000,                  241,                 -458,Tue Apr 23 2019 01:16:47.048000.00,
        49,          0.049000001,                  242,                 -461,Tue Apr 23 2019 01:16:47.049000.00,
        50,          0.050000001,                  244,                 -464,Tue Apr 23 2019 01:16:47.050000.00,
        51,          0.051000000,                  246,                 -466,Tue Apr 23 2019 01:16:47.051000.00,
        52,          0.052000000,                  248,                 -469,Tue Apr 23 2019 01:16:47.052000.00,
        53,          0.053000000,                  250,                 -472,Tue Apr 23 2019 01:16:47.053000.00,
        54,          0.054000000,                  252,                 -475,Tue Apr 23 2019 01:16:47.054000.00,
        55,          0.055000001,                  254,                 -479,Tue Apr 23 2019 01:16:47.055000.00,
        56,          0.056000001,                  257,                 -482,Tue Apr 23 2019 01:16:47.056000.00,
        57,          0.057000000,                  258,                 -485,Tue Apr 23 2019 01:16:47.057000.00,
        58,          0.058000000,                  261,                 -489,Tue Apr 23 2019 01:16:47.058000.00,
        59,          0.059000000,                  263,                 -493,Tue Apr 23 2019 01:16:47.059000.00,
        60,          0.060000001,                  265,                 -496,Tue Apr 23 2019 01:16:47.060000.00,
        61,          0.061000001,                  268,                 -500,Tue Apr 23 2019 01:16:47.061000.00,
        62,          0.062000000,                  270,                 -504,Tue Apr 23 2019 01:16:47.062000.00,
        63,          0.063000000,                  273,                 -508,Tue Apr 23 2019 01:16:47.063000.00,
        64,          0.064000000,                  275,                 -512,Tue Apr 23 2019 01:16:47.064000.00,
        65,          0.065000000,                  278,                 -516,Tue Apr 23 2019 01:16:47.065000.00,
        66,          0.066000001,                  280,                 -520,Tue Apr 23 2019 01:16:47.066000.00,
        67,          0.067000001,                  283,                 -525,Tue Apr 23 2019 01:16:47.067000.00,
        68,          0.068000000,                  286,                 -529,Tue Apr 23 2019 01:16:47.068000.00,
        69,          0.069000000,                  288,                 -534,Tue Apr 23 2019 01:16:47.069000.00,
        70,          0.070000000,                  291,                 -539,Tue Apr 23 2019 01:16:47.070000.00,
        71,          0.071000000,                  294,                 -544,Tue Apr 23 2019 01:16:47.071000.00,
        72,          0.072000001,                  296,                 -549,Tue Apr 23 2019 01:16:47.072000.00,
