POSITION,1,E:\double-sphere data\h4d1-9.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
        33,          0.033000001,                  292,                 -126,Tue Apr 23 2019 04:38:54.033000.00,
        34,          0.034000000,                  291,                 -133,Tue Apr 23 2019 04:38:54.034000.00,
        35,          0.035000000,                  290,                 -140,Tue Apr 23 2019 04:38:54.035000.00,
        36,          0.036000000,                  289,                 -148,Tue Apr 23 2019 04:38:54.036000.00,
        37,          0.037000000,                  288,                 -155,Tue Apr 23 2019 04:38:54.037000.00,
        38,          0.038000001,                  287,                 -162,Tue Apr 23 2019 04:38:54.038000.00,
        39,          0.039000001,                  286,                 -170,Tue Apr 23 2019 04:38:54.039000.00,
        40,          0.040000000,                  285,                 -177,Tue Apr 23 2019 04:38:54.040000.00,
        41,          0.041000000,                  282,                 -182,Tue Apr 23 2019 04:38:54.041000.00,
        42,          0.042000000,                  278,                 -185,Tue Apr 23 2019 04:38:54.042000.00,
        43,          0.043000001,                  274,                 -187,Tue Apr 23 2019 04:38:54.043000.00,
        44,          0.044000001,                  270,                 -190,Tue Apr 23 2019 04:38:54.044000.00,
        45,          0.045000000,                  266,                 -193,Tue Apr 23 2019 04:38:54.045000.00,
        46,          0.046000000,                  261,                 -195,Tue Apr 23 2019 04:38:54.046000.00,
        47,          0.047000000,                  257,                 -198,Tue Apr 23 2019 04:38:54.047000.00,
        48,          0.048000000,                  253,                 -201,Tue Apr 23 2019 04:38:54.048000.00,
        49,          0.049000001,                  249,                 -203,Tue Apr 23 2019 04:38:54.049000.00,
        50,          0.050000001,                  245,                 -206,Tue Apr 23 2019 04:38:54.050000.00,
        51,          0.051000000,                  241,                 -209,Tue Apr 23 2019 04:38:54.051000.00,
        52,          0.052000000,                  237,                 -212,Tue Apr 23 2019 04:38:54.052000.00,
        53,          0.053000000,                  233,                 -214,Tue Apr 23 2019 04:38:54.053000.00,
        54,          0.054000000,                  229,                 -217,Tue Apr 23 2019 04:38:54.054000.00,
        55,          0.055000001,                  225,                 -220,Tue Apr 23 2019 04:38:54.055000.00,
        56,          0.056000001,                  221,                 -223,Tue Apr 23 2019 04:38:54.056000.00,
        57,          0.057000000,                  217,                 -225,Tue Apr 23 2019 04:38:54.057000.00,
        58,          0.058000000,                  213,                 -228,Tue Apr 23 2019 04:38:54.058000.00,
        59,          0.059000000,                  209,                 -231,Tue Apr 23 2019 04:38:54.059000.00,
        60,          0.060000001,                  205,                 -234,Tue Apr 23 2019 04:38:54.060000.00,
        61,          0.061000001,                  201,                 -237,Tue Apr 23 2019 04:38:54.061000.00,
        62,          0.062000000,                  197,                 -240,Tue Apr 23 2019 04:38:54.062000.00,
        63,          0.063000000,                  193,                 -243,Tue Apr 23 2019 04:38:54.063000.00,
        64,          0.064000000,                  189,                 -246,Tue Apr 23 2019 04:38:54.064000.00,
        65,          0.065000000,                  185,                 -249,Tue Apr 23 2019 04:38:54.065000.00,
        66,          0.066000001,                  181,                 -251,Tue Apr 23 2019 04:38:54.066000.00,
        67,          0.067000001,                  177,                 -254,Tue Apr 23 2019 04:38:54.067000.00,
        68,          0.068000000,                  173,                 -257,Tue Apr 23 2019 04:38:54.068000.00,
        69,          0.069000000,                  169,                 -260,Tue Apr 23 2019 04:38:54.069000.00,
        70,          0.070000000,                  165,                 -263,Tue Apr 23 2019 04:38:54.070000.00,
        71,          0.071000000,                  161,                 -266,Tue Apr 23 2019 04:38:54.071000.00,
        72,          0.072000001,                  158,                 -269,Tue Apr 23 2019 04:38:54.072000.00,
        73,          0.073000001,                  154,                 -272,Tue Apr 23 2019 04:38:54.073000.00,
        74,          0.074000000,                  150,                 -275,Tue Apr 23 2019 04:38:54.074000.00,
        75,          0.075000000,                  146,                 -278,Tue Apr 23 2019 04:38:54.075000.00,
        76,          0.076000000,                  142,                 -281,Tue Apr 23 2019 04:38:54.076000.00,
        77,          0.077000001,                  138,                 -284,Tue Apr 23 2019 04:38:54.077000.00,
        78,          0.078000001,                  135,                 -287,Tue Apr 23 2019 04:38:54.078000.00,
        79,          0.079000000,                  131,                 -290,Tue Apr 23 2019 04:38:54.079000.00,
        80,          0.080000000,                  127,                 -294,Tue Apr 23 2019 04:38:54.080000.00,
        81,          0.081000000,                  123,                 -297,Tue Apr 23 2019 04:38:54.081000.00,
        82,          0.082000000,                  119,                 -300,Tue Apr 23 2019 04:38:54.082000.00,
        83,          0.083000001,                  116,                 -303,Tue Apr 23 2019 04:38:54.083000.00,
        84,          0.084000001,                  112,                 -306,Tue Apr 23 2019 04:38:54.084000.00,
        85,          0.085000000,                  108,                 -309,Tue Apr 23 2019 04:38:54.085000.00,
        86,          0.086000000,                  105,                 -312,Tue Apr 23 2019 04:38:54.086000.00,
        87,          0.087000000,                  101,                 -315,Tue Apr 23 2019 04:38:54.087000.00,
        88,          0.088000000,                   97,                 -318,Tue Apr 23 2019 04:38:54.088000.00,
        89,          0.089000001,                   94,                 -322,Tue Apr 23 2019 04:38:54.089000.00,
        90,          0.090000001,                   90,                 -325,Tue Apr 23 2019 04:38:54.090000.00,
        91,          0.091000000,                   86,                 -328,Tue Apr 23 2019 04:38:54.091000.00,
        92,          0.092000000,                   83,                 -331,Tue Apr 23 2019 04:38:54.092000.00,
        93,          0.093000000,                   79,                 -335,Tue Apr 23 2019 04:38:54.093000.00,
        94,          0.094000001,                   76,                 -338,Tue Apr 23 2019 04:38:54.094000.00,
        95,          0.095000001,                   72,                 -341,Tue Apr 23 2019 04:38:54.095000.00,
        96,          0.096000000,                   68,                 -344,Tue Apr 23 2019 04:38:54.096000.00,
        97,          0.097000000,                   65,                 -348,Tue Apr 23 2019 04:38:54.097000.00,
        98,          0.098000000,                   61,                 -351,Tue Apr 23 2019 04:38:54.098000.00,
        99,          0.099000000,                   58,                 -354,Tue Apr 23 2019 04:38:54.099000.00,
       100,          0.100000001,                   54,                 -358,Tue Apr 23 2019 04:38:54.100000.00,
       101,          0.101000001,                   51,                 -361,Tue Apr 23 2019 04:38:54.101000.00,
       102,          0.102000000,                   50,                 -365,Tue Apr 23 2019 04:38:54.102000.00,
       103,          0.103000000,                   50,                 -368,Tue Apr 23 2019 04:38:54.103000.00,
       104,          0.104000000,                   50,                 -372,Tue Apr 23 2019 04:38:54.104000.00,
