POSITION,1,E:\double-sphere data\h1d1-28.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
        14,          0.014000000,                  306,                 -116,Mon Apr 22 2019 07:36:10.014000.00,
        15,          0.015000001,                  306,                 -127,Mon Apr 22 2019 07:36:10.015000.00,
        16,          0.016000001,                  306,                 -137,Mon Apr 22 2019 07:36:10.016000.00,
        17,          0.017000000,                  306,                 -148,Mon Apr 22 2019 07:36:10.017000.00,
        18,          0.018000000,                  307,                 -159,Mon Apr 22 2019 07:36:10.018000.00,
        19,          0.019000000,                  307,                 -169,Mon Apr 22 2019 07:36:10.019000.00,
        20,          0.020000000,                  308,                 -180,Mon Apr 22 2019 07:36:10.020000.00,
        21,          0.021000001,                  308,                 -190,Mon Apr 22 2019 07:36:10.021000.00,
        22,          0.022000001,                  308,                 -201,Mon Apr 22 2019 07:36:10.022000.00,
        23,          0.023000000,                  308,                 -212,Mon Apr 22 2019 07:36:10.023000.00,
        24,          0.024000000,                  309,                 -223,Mon Apr 22 2019 07:36:10.024000.00,
        25,          0.025000000,                  309,                 -233,Mon Apr 22 2019 07:36:10.025000.00,
        26,          0.026000001,                  310,                 -232,Mon Apr 22 2019 07:36:10.026000.00,
        27,          0.027000001,                  311,                 -229,Mon Apr 22 2019 07:36:10.027000.00,
        28,          0.028000000,                  312,                 -226,Mon Apr 22 2019 07:36:10.028000.00,
        29,          0.029000000,                  313,                 -222,Mon Apr 22 2019 07:36:10.029000.00,
        30,          0.030000000,                  314,                 -219,Mon Apr 22 2019 07:36:10.030000.00,
        31,          0.031000000,                  315,                 -215,Mon Apr 22 2019 07:36:10.031000.00,
        32,          0.032000001,                  316,                 -212,Mon Apr 22 2019 07:36:10.032000.00,
        33,          0.033000001,                  317,                 -209,Mon Apr 22 2019 07:36:10.033000.00,
        34,          0.034000000,                  318,                 -205,Mon Apr 22 2019 07:36:10.034000.00,
        35,          0.035000000,                  319,                 -202,Mon Apr 22 2019 07:36:10.035000.00,
        36,          0.036000000,                  320,                 -199,Mon Apr 22 2019 07:36:10.036000.00,
        37,          0.037000000,                  321,                 -196,Mon Apr 22 2019 07:36:10.037000.00,
        38,          0.038000001,                  322,                 -192,Mon Apr 22 2019 07:36:10.038000.00,
        39,          0.039000001,                  323,                 -189,Mon Apr 22 2019 07:36:10.039000.00,
        40,          0.040000000,                  324,                 -186,Mon Apr 22 2019 07:36:10.040000.00,
        41,          0.041000000,                  326,                 -183,Mon Apr 22 2019 07:36:10.041000.00,
        42,          0.042000000,                  327,                 -179,Mon Apr 22 2019 07:36:10.042000.00,
        43,          0.043000001,                  328,                 -176,Mon Apr 22 2019 07:36:10.043000.00,
        44,          0.044000001,                  329,                 -173,Mon Apr 22 2019 07:36:10.044000.00,
        45,          0.045000000,                  330,                 -170,Mon Apr 22 2019 07:36:10.045000.00,
        46,          0.046000000,                  331,                 -167,Mon Apr 22 2019 07:36:10.046000.00,
        47,          0.047000000,                  332,                 -164,Mon Apr 22 2019 07:36:10.047000.00,
        48,          0.048000000,                  333,                 -161,Mon Apr 22 2019 07:36:10.048000.00,
        49,          0.049000001,                  334,                 -158,Mon Apr 22 2019 07:36:10.049000.00,
        50,          0.050000001,                  336,                 -154,Mon Apr 22 2019 07:36:10.050000.00,
        51,          0.051000000,                  337,                 -151,Mon Apr 22 2019 07:36:10.051000.00,
        52,          0.052000000,                  338,                 -148,Mon Apr 22 2019 07:36:10.052000.00,
        53,          0.053000000,                  339,                 -145,Mon Apr 22 2019 07:36:10.053000.00,
        54,          0.054000000,                  340,                 -142,Mon Apr 22 2019 07:36:10.054000.00,
        55,          0.055000001,                  341,                 -139,Mon Apr 22 2019 07:36:10.055000.00,
        56,          0.056000001,                  342,                 -136,Mon Apr 22 2019 07:36:10.056000.00,
        57,          0.057000000,                  343,                 -134,Mon Apr 22 2019 07:36:10.057000.00,
        58,          0.058000000,                  344,                 -131,Mon Apr 22 2019 07:36:10.058000.00,
        59,          0.059000000,                  345,                 -128,Mon Apr 22 2019 07:36:10.059000.00,
        60,          0.060000001,                  346,                 -125,Mon Apr 22 2019 07:36:10.060000.00,
        61,          0.061000001,                  347,                 -122,Mon Apr 22 2019 07:36:10.061000.00,
        62,          0.062000000,                  348,                 -119,Mon Apr 22 2019 07:36:10.062000.00,
        63,          0.063000000,                  349,                 -115,Mon Apr 22 2019 07:36:10.063000.00,
        64,          0.064000000,                  350,                 -113,Mon Apr 22 2019 07:36:10.064000.00,
        65,          0.065000000,                  351,                 -110,Mon Apr 22 2019 07:36:10.065000.00,
