POSITION,1,E:\double-sphere data\h0s1-3.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
         6,          0.006000000,                  284,                 -318,Sun Apr 21 2019 03:49:40.006000.00,
         7,          0.007000000,                  284,                 -318,Sun Apr 21 2019 03:49:40.007000.00,
         8,          0.008000000,                  284,                 -318,Sun Apr 21 2019 03:49:40.008000.00,
         9,          0.009000001,                  284,                 -318,Sun Apr 21 2019 03:49:40.009000.00,
        10,          0.010000001,                  284,                 -318,Sun Apr 21 2019 03:49:40.010000.00,
        11,          0.011000000,                  284,                 -318,Sun Apr 21 2019 03:49:40.011000.00,
        12,          0.012000000,                  284,                 -318,Sun Apr 21 2019 03:49:40.012000.00,
        13,          0.013000000,                  284,                 -318,Sun Apr 21 2019 03:49:40.013000.00,
        14,          0.014000000,                  285,                 -320,Sun Apr 21 2019 03:49:40.014000.00,
        15,          0.015000001,                  285,                 -328,Sun Apr 21 2019 03:49:40.015000.00,
        16,          0.016000001,                  284,                 -337,Sun Apr 21 2019 03:49:40.016000.00,
        17,          0.017000000,                  284,                 -346,Sun Apr 21 2019 03:49:40.017000.00,
        18,          0.018000000,                  284,                 -356,Sun Apr 21 2019 03:49:40.018000.00,
        19,          0.019000000,                  285,                 -366,Sun Apr 21 2019 03:49:40.019000.00,
        20,          0.020000000,                  285,                 -376,Sun Apr 21 2019 03:49:40.020000.00,
        21,          0.021000001,                  285,                 -386,Sun Apr 21 2019 03:49:40.021000.00,
        22,          0.022000001,                  286,                 -396,Sun Apr 21 2019 03:49:40.022000.00,
        23,          0.023000000,                  286,                 -405,Sun Apr 21 2019 03:49:40.023000.00,
        24,          0.024000000,                  286,                 -415,Sun Apr 21 2019 03:49:40.024000.00,
        25,          0.025000000,                  286,                 -425,Sun Apr 21 2019 03:49:40.025000.00,
        26,          0.026000001,                  287,                 -435,Sun Apr 21 2019 03:49:40.026000.00,
        27,          0.027000001,                  287,                 -445,Sun Apr 21 2019 03:49:40.027000.00,
        28,          0.028000000,                  287,                 -454,Sun Apr 21 2019 03:49:40.028000.00,
        29,          0.029000000,                  288,                 -464,Sun Apr 21 2019 03:49:40.029000.00,
        30,          0.030000000,                  288,                 -474,Sun Apr 21 2019 03:49:40.030000.00,
        31,          0.031000000,                  288,                 -484,Sun Apr 21 2019 03:49:40.031000.00,
        32,          0.032000001,                  288,                 -493,Sun Apr 21 2019 03:49:40.032000.00,
        33,          0.033000001,                  289,                 -503,Sun Apr 21 2019 03:49:40.033000.00,
        34,          0.034000000,                  289,                 -513,Sun Apr 21 2019 03:49:40.034000.00,
        35,          0.035000000,                  289,                 -522,Sun Apr 21 2019 03:49:40.035000.00,
        36,          0.036000000,                  290,                 -532,Sun Apr 21 2019 03:49:40.036000.00,
        37,          0.037000000,                  290,                 -542,Sun Apr 21 2019 03:49:40.037000.00,
        38,          0.038000001,                  290,                 -551,Sun Apr 21 2019 03:49:40.038000.00,
        39,          0.039000001,                  290,                 -561,Sun Apr 21 2019 03:49:40.039000.00,
        40,          0.040000000,                  290,                 -570,Sun Apr 21 2019 03:49:40.040000.00,
        41,          0.041000000,                  291,                 -580,Sun Apr 21 2019 03:49:40.041000.00,
        42,          0.042000000,                  291,                 -589,Sun Apr 21 2019 03:49:40.042000.00,
        43,          0.043000001,                  291,                 -599,Sun Apr 21 2019 03:49:40.043000.00,
        44,          0.044000001,                  291,                 -608,Sun Apr 21 2019 03:49:40.044000.00,
        45,          0.045000000,                  292,                 -618,Sun Apr 21 2019 03:49:40.045000.00,
        46,          0.046000000,                  292,                 -627,Sun Apr 21 2019 03:49:40.046000.00,
        47,          0.047000000,                  292,                 -637,Sun Apr 21 2019 03:49:40.047000.00,
        48,          0.048000000,                  292,                 -646,Sun Apr 21 2019 03:49:40.048000.00,
        49,          0.049000001,                  293,                 -655,Sun Apr 21 2019 03:49:40.049000.00,
        50,          0.050000001,                  293,                 -665,Sun Apr 21 2019 03:49:40.050000.00,
        51,          0.051000000,                  293,                 -674,Sun Apr 21 2019 03:49:40.051000.00,
        52,          0.052000000,                  294,                 -684,Sun Apr 21 2019 03:49:40.052000.00,
        53,          0.053000000,                  294,                 -693,Sun Apr 21 2019 03:49:40.053000.00,
        54,          0.054000000,                  294,                 -702,Sun Apr 21 2019 03:49:40.054000.00,
        55,          0.055000001,                  294,                 -711,Sun Apr 21 2019 03:49:40.055000.00,
        56,          0.056000001,                  295,                 -721,Sun Apr 21 2019 03:49:40.056000.00,
        57,          0.057000000,                  295,                 -730,Sun Apr 21 2019 03:49:40.057000.00,
        58,          0.058000000,                  295,                 -739,Sun Apr 21 2019 03:49:40.058000.00,
        59,          0.059000000,                  295,                 -748,Sun Apr 21 2019 03:49:40.059000.00,
        60,          0.060000001,                  295,                 -757,Sun Apr 21 2019 03:49:40.060000.00,
        61,          0.061000001,                  296,                 -767,Sun Apr 21 2019 03:49:40.061000.00,
        62,          0.062000000,                  296,                 -776,Sun Apr 21 2019 03:49:40.062000.00,
        63,          0.063000000,                  296,                 -785,Sun Apr 21 2019 03:49:40.063000.00,
        64,          0.064000000,                  296,                 -794,Sun Apr 21 2019 03:49:40.064000.00,
        65,          0.065000000,                  297,                 -803,Sun Apr 21 2019 03:49:40.065000.00,
        66,          0.066000001,                  297,                 -812,Sun Apr 21 2019 03:49:40.066000.00,
