POSITION,1,E:\double-sphere data\h1s1-5.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
         6,          0.006000000,                  300,                 -321,Sun Apr 21 2019 04:42:59.006000.00,
         7,          0.007000000,                  300,                 -321,Sun Apr 21 2019 04:42:59.007000.00,
         8,          0.008000000,                  300,                 -321,Sun Apr 21 2019 04:42:59.008000.00,
         9,          0.009000001,                  300,                 -321,Sun Apr 21 2019 04:42:59.009000.00,
        10,          0.010000001,                  300,                 -321,Sun Apr 21 2019 04:42:59.010000.00,
        11,          0.011000000,                  300,                 -321,Sun Apr 21 2019 04:42:59.011000.00,
        12,          0.012000000,                  301,                 -322,Sun Apr 21 2019 04:42:59.012000.00,
        13,          0.013000000,                  301,                 -325,Sun Apr 21 2019 04:42:59.013000.00,
        14,          0.014000000,                  300,                 -334,Sun Apr 21 2019 04:42:59.014000.00,
        15,          0.015000001,                  299,                 -343,Sun Apr 21 2019 04:42:59.015000.00,
        16,          0.016000001,                  299,                 -352,Sun Apr 21 2019 04:42:59.016000.00,
        17,          0.017000000,                  298,                 -361,Sun Apr 21 2019 04:42:59.017000.00,
        18,          0.018000000,                  298,                 -372,Sun Apr 21 2019 04:42:59.018000.00,
        19,          0.019000000,                  297,                 -381,Sun Apr 21 2019 04:42:59.019000.00,
        20,          0.020000000,                  297,                 -391,Sun Apr 21 2019 04:42:59.020000.00,
        21,          0.021000001,                  297,                 -401,Sun Apr 21 2019 04:42:59.021000.00,
        22,          0.022000001,                  296,                 -411,Sun Apr 21 2019 04:42:59.022000.00,
        23,          0.023000000,                  296,                 -421,Sun Apr 21 2019 04:42:59.023000.00,
        24,          0.024000000,                  296,                 -431,Sun Apr 21 2019 04:42:59.024000.00,
        25,          0.025000000,                  295,                 -441,Sun Apr 21 2019 04:42:59.025000.00,
        26,          0.026000001,                  295,                 -451,Sun Apr 21 2019 04:42:59.026000.00,
        27,          0.027000001,                  295,                 -461,Sun Apr 21 2019 04:42:59.027000.00,
        28,          0.028000000,                  294,                 -470,Sun Apr 21 2019 04:42:59.028000.00,
        29,          0.029000000,                  294,                 -480,Sun Apr 21 2019 04:42:59.029000.00,
        30,          0.030000000,                  293,                 -490,Sun Apr 21 2019 04:42:59.030000.00,
        31,          0.031000000,                  293,                 -500,Sun Apr 21 2019 04:42:59.031000.00,
        32,          0.032000001,                  293,                 -510,Sun Apr 21 2019 04:42:59.032000.00,
        33,          0.033000001,                  293,                 -520,Sun Apr 21 2019 04:42:59.033000.00,
        34,          0.034000000,                  292,                 -529,Sun Apr 21 2019 04:42:59.034000.00,
        35,          0.035000000,                  292,                 -539,Sun Apr 21 2019 04:42:59.035000.00,
        36,          0.036000000,                  292,                 -549,Sun Apr 21 2019 04:42:59.036000.00,
        37,          0.037000000,                  291,                 -559,Sun Apr 21 2019 04:42:59.037000.00,
        38,          0.038000001,                  291,                 -568,Sun Apr 21 2019 04:42:59.038000.00,
        39,          0.039000001,                  291,                 -578,Sun Apr 21 2019 04:42:59.039000.00,
        40,          0.040000000,                  291,                 -588,Sun Apr 21 2019 04:42:59.040000.00,
        41,          0.041000000,                  290,                 -598,Sun Apr 21 2019 04:42:59.041000.00,
        42,          0.042000000,                  290,                 -607,Sun Apr 21 2019 04:42:59.042000.00,
        43,          0.043000001,                  290,                 -617,Sun Apr 21 2019 04:42:59.043000.00,
        44,          0.044000001,                  290,                 -627,Sun Apr 21 2019 04:42:59.044000.00,
        45,          0.045000000,                  289,                 -636,Sun Apr 21 2019 04:42:59.045000.00,
        46,          0.046000000,                  289,                 -646,Sun Apr 21 2019 04:42:59.046000.00,
        47,          0.047000000,                  288,                 -655,Sun Apr 21 2019 04:42:59.047000.00,
        48,          0.048000000,                  288,                 -664,Sun Apr 21 2019 04:42:59.048000.00,
        49,          0.049000001,                  288,                 -674,Sun Apr 21 2019 04:42:59.049000.00,
        50,          0.050000001,                  287,                 -683,Sun Apr 21 2019 04:42:59.050000.00,
        51,          0.051000000,                  287,                 -692,Sun Apr 21 2019 04:42:59.051000.00,
        52,          0.052000000,                  287,                 -702,Sun Apr 21 2019 04:42:59.052000.00,
        53,          0.053000000,                  286,                 -711,Sun Apr 21 2019 04:42:59.053000.00,
        54,          0.054000000,                  286,                 -721,Sun Apr 21 2019 04:42:59.054000.00,
        55,          0.055000001,                  286,                 -730,Sun Apr 21 2019 04:42:59.055000.00,
        56,          0.056000001,                  285,                 -739,Sun Apr 21 2019 04:42:59.056000.00,
        57,          0.057000000,                  285,                 -748,Sun Apr 21 2019 04:42:59.057000.00,
        58,          0.058000000,                  285,                 -758,Sun Apr 21 2019 04:42:59.058000.00,
        59,          0.059000000,                  285,                 -767,Sun Apr 21 2019 04:42:59.059000.00,
        60,          0.060000001,                  284,                 -776,Sun Apr 21 2019 04:42:59.060000.00,
        61,          0.061000001,                  284,                 -785,Sun Apr 21 2019 04:42:59.061000.00,
        62,          0.062000000,                  284,                 -795,Sun Apr 21 2019 04:42:59.062000.00,
        63,          0.063000000,                  283,                 -804,Sun Apr 21 2019 04:42:59.063000.00,
        64,          0.064000000,                  283,                 -813,Sun Apr 21 2019 04:42:59.064000.00,
        65,          0.065000000,                  283,                 -822,Sun Apr 21 2019 04:42:59.065000.00,
        66,          0.066000001,                  282,                 -831,Sun Apr 21 2019 04:42:59.066000.00,
