POSITION,1,E:\double-sphere data\h2s1-4.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
        11,          0.011000000,                  308,                 -139,Sun Apr 21 2019 05:01:16.011000.00,
        12,          0.012000000,                  307,                 -148,Sun Apr 21 2019 05:01:16.012000.00,
        13,          0.013000000,                  307,                 -158,Sun Apr 21 2019 05:01:16.013000.00,
        14,          0.014000000,                  306,                 -167,Sun Apr 21 2019 05:01:16.014000.00,
        15,          0.015000001,                  305,                 -177,Sun Apr 21 2019 05:01:16.015000.00,
        16,          0.016000001,                  305,                 -186,Sun Apr 21 2019 05:01:16.016000.00,
        17,          0.017000000,                  304,                 -196,Sun Apr 21 2019 05:01:16.017000.00,
        18,          0.018000000,                  304,                 -205,Sun Apr 21 2019 05:01:16.018000.00,
        19,          0.019000000,                  303,                 -214,Sun Apr 21 2019 05:01:16.019000.00,
        20,          0.020000000,                  302,                 -218,Sun Apr 21 2019 05:01:16.020000.00,
        21,          0.021000001,                  301,                 -218,Sun Apr 21 2019 05:01:16.021000.00,
        22,          0.022000001,                  300,                 -219,Sun Apr 21 2019 05:01:16.022000.00,
        23,          0.023000000,                  298,                 -219,Sun Apr 21 2019 05:01:16.023000.00,
        24,          0.024000000,                  297,                 -219,Sun Apr 21 2019 05:01:16.024000.00,
        25,          0.025000000,                  295,                 -220,Sun Apr 21 2019 05:01:16.025000.00,
        26,          0.026000001,                  294,                 -220,Sun Apr 21 2019 05:01:16.026000.00,
        27,          0.027000001,                  293,                 -221,Sun Apr 21 2019 05:01:16.027000.00,
        28,          0.028000000,                  291,                 -221,Sun Apr 21 2019 05:01:16.028000.00,
        29,          0.029000000,                  290,                 -222,Sun Apr 21 2019 05:01:16.029000.00,
        30,          0.030000000,                  288,                 -222,Sun Apr 21 2019 05:01:16.030000.00,
        31,          0.031000000,                  287,                 -223,Sun Apr 21 2019 05:01:16.031000.00,
        32,          0.032000001,                  286,                 -223,Sun Apr 21 2019 05:01:16.032000.00,
        33,          0.033000001,                  284,                 -224,Sun Apr 21 2019 05:01:16.033000.00,
        34,          0.034000000,                  283,                 -224,Sun Apr 21 2019 05:01:16.034000.00,
        35,          0.035000000,                  282,                 -225,Sun Apr 21 2019 05:01:16.035000.00,
        36,          0.036000000,                  280,                 -225,Sun Apr 21 2019 05:01:16.036000.00,
        37,          0.037000000,                  279,                 -226,Sun Apr 21 2019 05:01:16.037000.00,
        38,          0.038000001,                  278,                 -227,Sun Apr 21 2019 05:01:16.038000.00,
        39,          0.039000001,                  276,                 -227,Sun Apr 21 2019 05:01:16.039000.00,
        40,          0.040000000,                  275,                 -228,Sun Apr 21 2019 05:01:16.040000.00,
        41,          0.041000000,                  274,                 -229,Sun Apr 21 2019 05:01:16.041000.00,
        42,          0.042000000,                  272,                 -229,Sun Apr 21 2019 05:01:16.042000.00,
        43,          0.043000001,                  271,                 -230,Sun Apr 21 2019 05:01:16.043000.00,
        44,          0.044000001,                  270,                 -231,Sun Apr 21 2019 05:01:16.044000.00,
        45,          0.045000000,                  268,                 -232,Sun Apr 21 2019 05:01:16.045000.00,
        46,          0.046000000,                  267,                 -233,Sun Apr 21 2019 05:01:16.046000.00,
        47,          0.047000000,                  265,                 -233,Sun Apr 21 2019 05:01:16.047000.00,
        48,          0.048000000,                  264,                 -234,Sun Apr 21 2019 05:01:16.048000.00,
        49,          0.049000001,                  262,                 -235,Sun Apr 21 2019 05:01:16.049000.00,
        50,          0.050000001,                  261,                 -236,Sun Apr 21 2019 05:01:16.050000.00,
        51,          0.051000000,                  260,                 -237,Sun Apr 21 2019 05:01:16.051000.00,
        52,          0.052000000,                  258,                 -238,Sun Apr 21 2019 05:01:16.052000.00,
        53,          0.053000000,                  257,                 -238,Sun Apr 21 2019 05:01:16.053000.00,
        54,          0.054000000,                  256,                 -239,Sun Apr 21 2019 05:01:16.054000.00,
        55,          0.055000001,                  254,                 -240,Sun Apr 21 2019 05:01:16.055000.00,
        56,          0.056000001,                  253,                 -242,Sun Apr 21 2019 05:01:16.056000.00,
        57,          0.057000000,                  252,                 -243,Sun Apr 21 2019 05:01:16.057000.00,
        58,          0.058000000,                  250,                 -244,Sun Apr 21 2019 05:01:16.058000.00,
        59,          0.059000000,                  249,                 -245,Sun Apr 21 2019 05:01:16.059000.00,
        60,          0.060000001,                  248,                 -246,Sun Apr 21 2019 05:01:16.060000.00,
        61,          0.061000001,                  246,                 -247,Sun Apr 21 2019 05:01:16.061000.00,
        62,          0.062000000,                  245,                 -248,Sun Apr 21 2019 05:01:16.062000.00,
        63,          0.063000000,                  244,                 -249,Sun Apr 21 2019 05:01:16.063000.00,
        64,          0.064000000,                  243,                 -250,Sun Apr 21 2019 05:01:16.064000.00,
        65,          0.065000000,                  241,                 -251,Sun Apr 21 2019 05:01:16.065000.00,
        66,          0.066000001,                  240,                 -253,Sun Apr 21 2019 05:01:16.066000.00,
        67,          0.067000001,                  239,                 -254,Sun Apr 21 2019 05:01:16.067000.00,
        68,          0.068000000,                  238,                 -255,Sun Apr 21 2019 05:01:16.068000.00,
        69,          0.069000000,                  236,                 -256,Sun Apr 21 2019 05:01:16.069000.00,
        70,          0.070000000,                  235,                 -257,Sun Apr 21 2019 05:01:16.070000.00,
        71,          0.071000000,                  234,                 -259,Sun Apr 21 2019 05:01:16.071000.00,
