POSITION,1,E:\double-sphere data\h1s1-2.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
         3,          0.003000000,                  305,                 -323,Sun Apr 21 2019 04:42:01.003000.00,
         4,          0.004000001,                  305,                 -323,Sun Apr 21 2019 04:42:01.004000.00,
         5,          0.005000000,                  305,                 -323,Sun Apr 21 2019 04:42:01.005000.00,
         6,          0.006000000,                  305,                 -323,Sun Apr 21 2019 04:42:01.006000.00,
         7,          0.007000000,                  305,                 -323,Sun Apr 21 2019 04:42:01.007000.00,
         8,          0.008000000,                  305,                 -323,Sun Apr 21 2019 04:42:01.008000.00,
         9,          0.009000001,                  305,                 -324,Sun Apr 21 2019 04:42:01.009000.00,
        10,          0.010000001,                  306,                 -326,Sun Apr 21 2019 04:42:01.010000.00,
        11,          0.011000000,                  306,                 -335,Sun Apr 21 2019 04:42:01.011000.00,
        12,          0.012000000,                  305,                 -344,Sun Apr 21 2019 04:42:01.012000.00,
        13,          0.013000000,                  305,                 -354,Sun Apr 21 2019 04:42:01.013000.00,
        14,          0.014000000,                  306,                 -364,Sun Apr 21 2019 04:42:01.014000.00,
        15,          0.015000001,                  306,                 -374,Sun Apr 21 2019 04:42:01.015000.00,
        16,          0.016000001,                  306,                 -385,Sun Apr 21 2019 04:42:01.016000.00,
        17,          0.017000000,                  306,                 -395,Sun Apr 21 2019 04:42:01.017000.00,
        18,          0.018000000,                  307,                 -405,Sun Apr 21 2019 04:42:01.018000.00,
        19,          0.019000000,                  307,                 -416,Sun Apr 21 2019 04:42:01.019000.00,
        20,          0.020000000,                  307,                 -426,Sun Apr 21 2019 04:42:01.020000.00,
        21,          0.021000001,                  307,                 -436,Sun Apr 21 2019 04:42:01.021000.00,
        22,          0.022000001,                  308,                 -446,Sun Apr 21 2019 04:42:01.022000.00,
        23,          0.023000000,                  308,                 -457,Sun Apr 21 2019 04:42:01.023000.00,
        24,          0.024000000,                  308,                 -467,Sun Apr 21 2019 04:42:01.024000.00,
        25,          0.025000000,                  308,                 -477,Sun Apr 21 2019 04:42:01.025000.00,
        26,          0.026000001,                  309,                 -487,Sun Apr 21 2019 04:42:01.026000.00,
        27,          0.027000001,                  309,                 -497,Sun Apr 21 2019 04:42:01.027000.00,
        28,          0.028000000,                  309,                 -508,Sun Apr 21 2019 04:42:01.028000.00,
        29,          0.029000000,                  310,                 -518,Sun Apr 21 2019 04:42:01.029000.00,
        30,          0.030000000,                  310,                 -528,Sun Apr 21 2019 04:42:01.030000.00,
        31,          0.031000000,                  310,                 -538,Sun Apr 21 2019 04:42:01.031000.00,
        32,          0.032000001,                  310,                 -548,Sun Apr 21 2019 04:42:01.032000.00,
        33,          0.033000001,                  311,                 -559,Sun Apr 21 2019 04:42:01.033000.00,
        34,          0.034000000,                  311,                 -569,Sun Apr 21 2019 04:42:01.034000.00,
        35,          0.035000000,                  311,                 -579,Sun Apr 21 2019 04:42:01.035000.00,
        36,          0.036000000,                  312,                 -589,Sun Apr 21 2019 04:42:01.036000.00,
        37,          0.037000000,                  312,                 -599,Sun Apr 21 2019 04:42:01.037000.00,
        38,          0.038000001,                  312,                 -609,Sun Apr 21 2019 04:42:01.038000.00,
        39,          0.039000001,                  313,                 -619,Sun Apr 21 2019 04:42:01.039000.00,
        40,          0.040000000,                  313,                 -629,Sun Apr 21 2019 04:42:01.040000.00,
        41,          0.041000000,                  313,                 -639,Sun Apr 21 2019 04:42:01.041000.00,
        42,          0.042000000,                  313,                 -649,Sun Apr 21 2019 04:42:01.042000.00,
        43,          0.043000001,                  314,                 -659,Sun Apr 21 2019 04:42:01.043000.00,
        44,          0.044000001,                  314,                 -669,Sun Apr 21 2019 04:42:01.044000.00,
        45,          0.045000000,                  314,                 -679,Sun Apr 21 2019 04:42:01.045000.00,
        46,          0.046000000,                  314,                 -689,Sun Apr 21 2019 04:42:01.046000.00,
        47,          0.047000000,                  314,                 -698,Sun Apr 21 2019 04:42:01.047000.00,
        48,          0.048000000,                  315,                 -708,Sun Apr 21 2019 04:42:01.048000.00,
        49,          0.049000001,                  315,                 -718,Sun Apr 21 2019 04:42:01.049000.00,
        50,          0.050000001,                  315,                 -728,Sun Apr 21 2019 04:42:01.050000.00,
        51,          0.051000000,                  316,                 -738,Sun Apr 21 2019 04:42:01.051000.00,
        52,          0.052000000,                  316,                 -747,Sun Apr 21 2019 04:42:01.052000.00,
        53,          0.053000000,                  316,                 -757,Sun Apr 21 2019 04:42:01.053000.00,
        54,          0.054000000,                  316,                 -766,Sun Apr 21 2019 04:42:01.054000.00,
        55,          0.055000001,                  317,                 -776,Sun Apr 21 2019 04:42:01.055000.00,
        56,          0.056000001,                  317,                 -786,Sun Apr 21 2019 04:42:01.056000.00,
        57,          0.057000000,                  317,                 -796,Sun Apr 21 2019 04:42:01.057000.00,
        58,          0.058000000,                  317,                 -805,Sun Apr 21 2019 04:42:01.058000.00,
        59,          0.059000000,                  318,                 -815,Sun Apr 21 2019 04:42:01.059000.00,
        60,          0.060000001,                  318,                 -824,Sun Apr 21 2019 04:42:01.060000.00,
