POSITION,1,E:\double-sphere data\h4d1-6.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
         7,          0.007000000,                  342,                 -373,Tue Apr 23 2019 04:38:53.007000.00,
         8,          0.008000000,                  342,                 -373,Tue Apr 23 2019 04:38:53.008000.00,
         9,          0.009000001,                  342,                 -373,Tue Apr 23 2019 04:38:53.009000.00,
        10,          0.010000001,                  342,                 -373,Tue Apr 23 2019 04:38:53.010000.00,
        11,          0.011000000,                  342,                 -373,Tue Apr 23 2019 04:38:53.011000.00,
        12,          0.012000000,                  342,                 -373,Tue Apr 23 2019 04:38:53.012000.00,
        13,          0.013000000,                  342,                 -373,Tue Apr 23 2019 04:38:53.013000.00,
        14,          0.014000000,                  342,                 -373,Tue Apr 23 2019 04:38:53.014000.00,
        15,          0.015000001,                  342,                 -373,Tue Apr 23 2019 04:38:53.015000.00,
        16,          0.016000001,                  342,                 -373,Tue Apr 23 2019 04:38:53.016000.00,
        17,          0.017000000,                  342,                 -373,Tue Apr 23 2019 04:38:53.017000.00,
        18,          0.018000000,                  342,                 -373,Tue Apr 23 2019 04:38:53.018000.00,
        19,          0.019000000,                  342,                 -373,Tue Apr 23 2019 04:38:53.019000.00,
        20,          0.020000000,                  343,                 -375,Tue Apr 23 2019 04:38:53.020000.00,
        21,          0.021000001,                  344,                 -377,Tue Apr 23 2019 04:38:53.021000.00,
        22,          0.022000001,                  345,                 -378,Tue Apr 23 2019 04:38:53.022000.00,
        23,          0.023000000,                  345,                 -380,Tue Apr 23 2019 04:38:53.023000.00,
        24,          0.024000000,                  347,                 -382,Tue Apr 23 2019 04:38:53.024000.00,
        25,          0.025000000,                  346,                 -383,Tue Apr 23 2019 04:38:53.025000.00,
        26,          0.026000001,                  348,                 -385,Tue Apr 23 2019 04:38:53.026000.00,
        27,          0.027000001,                  348,                 -387,Tue Apr 23 2019 04:38:53.027000.00,
        28,          0.028000000,                  349,                 -388,Tue Apr 23 2019 04:38:53.028000.00,
        29,          0.029000000,                  349,                 -390,Tue Apr 23 2019 04:38:53.029000.00,
        30,          0.030000000,                  350,                 -391,Tue Apr 23 2019 04:38:53.030000.00,
        31,          0.031000000,                  350,                 -393,Tue Apr 23 2019 04:38:53.031000.00,
        32,          0.032000001,                  350,                 -394,Tue Apr 23 2019 04:38:53.032000.00,
        33,          0.033000001,                  350,                 -395,Tue Apr 23 2019 04:38:53.033000.00,
        34,          0.034000000,                  350,                 -397,Tue Apr 23 2019 04:38:53.034000.00,
        35,          0.035000000,                  349,                 -398,Tue Apr 23 2019 04:38:53.035000.00,
        36,          0.036000000,                  348,                 -399,Tue Apr 23 2019 04:38:53.036000.00,
        37,          0.037000000,                  348,                 -401,Tue Apr 23 2019 04:38:53.037000.00,
        38,          0.038000001,                  347,                 -402,Tue Apr 23 2019 04:38:53.038000.00,
        39,          0.039000001,                  346,                 -403,Tue Apr 23 2019 04:38:53.039000.00,
        40,          0.040000000,                  346,                 -405,Tue Apr 23 2019 04:38:53.040000.00,
        41,          0.041000000,                  345,                 -406,Tue Apr 23 2019 04:38:53.041000.00,
        42,          0.042000000,                  344,                 -408,Tue Apr 23 2019 04:38:53.042000.00,
        43,          0.043000001,                  342,                 -409,Tue Apr 23 2019 04:38:53.043000.00,
        44,          0.044000001,                  342,                 -411,Tue Apr 23 2019 04:38:53.044000.00,
        45,          0.045000000,                  340,                 -412,Tue Apr 23 2019 04:38:53.045000.00,
        46,          0.046000000,                  339,                 -414,Tue Apr 23 2019 04:38:53.046000.00,
        47,          0.047000000,                  338,                 -416,Tue Apr 23 2019 04:38:53.047000.00,
        48,          0.048000000,                  336,                 -417,Tue Apr 23 2019 04:38:53.048000.00,
        49,          0.049000001,                  335,                 -419,Tue Apr 23 2019 04:38:53.049000.00,
        50,          0.050000001,                  333,                 -421,Tue Apr 23 2019 04:38:53.050000.00,
        51,          0.051000000,                  332,                 -423,Tue Apr 23 2019 04:38:53.051000.00,
        52,          0.052000000,                  330,                 -425,Tue Apr 23 2019 04:38:53.052000.00,
        53,          0.053000000,                  328,                 -427,Tue Apr 23 2019 04:38:53.053000.00,
        54,          0.054000000,                  326,                 -429,Tue Apr 23 2019 04:38:53.054000.00,
        55,          0.055000001,                  325,                 -431,Tue Apr 23 2019 04:38:53.055000.00,
        56,          0.056000001,                  323,                 -433,Tue Apr 23 2019 04:38:53.056000.00,
        57,          0.057000000,                  321,                 -435,Tue Apr 23 2019 04:38:53.057000.00,
        58,          0.058000000,                  318,                 -438,Tue Apr 23 2019 04:38:53.058000.00,
        59,          0.059000000,                  316,                 -440,Tue Apr 23 2019 04:38:53.059000.00,
        60,          0.060000001,                  314,                 -442,Tue Apr 23 2019 04:38:53.060000.00,
