POSITION,1,E:\double-sphere data\h4s1-5.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
         7,          0.007000000,                  277,                 -327,Sun Apr 21 2019 05:28:11.007000.00,
         8,          0.008000000,                  277,                 -327,Sun Apr 21 2019 05:28:11.008000.00,
         9,          0.009000001,                  277,                 -327,Sun Apr 21 2019 05:28:11.009000.00,
        10,          0.010000001,                  277,                 -327,Sun Apr 21 2019 05:28:11.010000.00,
        11,          0.011000000,                  277,                 -327,Sun Apr 21 2019 05:28:11.011000.00,
        12,          0.012000000,                  277,                 -327,Sun Apr 21 2019 05:28:11.012000.00,
        13,          0.013000000,                  277,                 -327,Sun Apr 21 2019 05:28:11.013000.00,
        14,          0.014000000,                  277,                 -327,Sun Apr 21 2019 05:28:11.014000.00,
        15,          0.015000001,                  277,                 -327,Sun Apr 21 2019 05:28:11.015000.00,
        16,          0.016000001,                  277,                 -327,Sun Apr 21 2019 05:28:11.016000.00,
        17,          0.017000000,                  277,                 -327,Sun Apr 21 2019 05:28:11.017000.00,
        18,          0.018000000,                  277,                 -327,Sun Apr 21 2019 05:28:11.018000.00,
        19,          0.019000000,                  277,                 -327,Sun Apr 21 2019 05:28:11.019000.00,
        20,          0.020000000,                  277,                 -328,Sun Apr 21 2019 05:28:11.020000.00,
        21,          0.021000001,                  277,                 -328,Sun Apr 21 2019 05:28:11.021000.00,
        22,          0.022000001,                  277,                 -334,Sun Apr 21 2019 05:28:11.022000.00,
        23,          0.023000000,                  276,                 -340,Sun Apr 21 2019 05:28:11.023000.00,
        24,          0.024000000,                  276,                 -346,Sun Apr 21 2019 05:28:11.024000.00,
        25,          0.025000000,                  276,                 -352,Sun Apr 21 2019 05:28:11.025000.00,
        26,          0.026000001,                  275,                 -359,Sun Apr 21 2019 05:28:11.026000.00,
        27,          0.027000001,                  275,                 -365,Sun Apr 21 2019 05:28:11.027000.00,
        28,          0.028000000,                  274,                 -372,Sun Apr 21 2019 05:28:11.028000.00,
        29,          0.029000000,                  274,                 -378,Sun Apr 21 2019 05:28:11.029000.00,
        30,          0.030000000,                  274,                 -385,Sun Apr 21 2019 05:28:11.030000.00,
        31,          0.031000000,                  273,                 -391,Sun Apr 21 2019 05:28:11.031000.00,
        32,          0.032000001,                  273,                 -398,Sun Apr 21 2019 05:28:11.032000.00,
        33,          0.033000001,                  273,                 -405,Sun Apr 21 2019 05:28:11.033000.00,
        34,          0.034000000,                  273,                 -411,Sun Apr 21 2019 05:28:11.034000.00,
        35,          0.035000000,                  272,                 -418,Sun Apr 21 2019 05:28:11.035000.00,
        36,          0.036000000,                  272,                 -424,Sun Apr 21 2019 05:28:11.036000.00,
        37,          0.037000000,                  272,                 -431,Sun Apr 21 2019 05:28:11.037000.00,
        38,          0.038000001,                  271,                 -437,Sun Apr 21 2019 05:28:11.038000.00,
        39,          0.039000001,                  271,                 -444,Sun Apr 21 2019 05:28:11.039000.00,
        40,          0.040000000,                  271,                 -451,Sun Apr 21 2019 05:28:11.040000.00,
        41,          0.041000000,                  271,                 -457,Sun Apr 21 2019 05:28:11.041000.00,
        42,          0.042000000,                  270,                 -464,Sun Apr 21 2019 05:28:11.042000.00,
        43,          0.043000001,                  270,                 -470,Sun Apr 21 2019 05:28:11.043000.00,
        44,          0.044000001,                  270,                 -476,Sun Apr 21 2019 05:28:11.044000.00,
        45,          0.045000000,                  270,                 -483,Sun Apr 21 2019 05:28:11.045000.00,
        46,          0.046000000,                  269,                 -489,Sun Apr 21 2019 05:28:11.046000.00,
        47,          0.047000000,                  269,                 -495,Sun Apr 21 2019 05:28:11.047000.00,
        48,          0.048000000,                  269,                 -502,Sun Apr 21 2019 05:28:11.048000.00,
        49,          0.049000001,                  268,                 -508,Sun Apr 21 2019 05:28:11.049000.00,
        50,          0.050000001,                  268,                 -514,Sun Apr 21 2019 05:28:11.050000.00,
        51,          0.051000000,                  268,                 -520,Sun Apr 21 2019 05:28:11.051000.00,
        52,          0.052000000,                  267,                 -527,Sun Apr 21 2019 05:28:11.052000.00,
        53,          0.053000000,                  267,                 -533,Sun Apr 21 2019 05:28:11.053000.00,
        54,          0.054000000,                  267,                 -539,Sun Apr 21 2019 05:28:11.054000.00,
        55,          0.055000001,                  267,                 -545,Sun Apr 21 2019 05:28:11.055000.00,
        56,          0.056000001,                  266,                 -551,Sun Apr 21 2019 05:28:11.056000.00,
        57,          0.057000000,                  266,                 -558,Sun Apr 21 2019 05:28:11.057000.00,
        58,          0.058000000,                  266,                 -564,Sun Apr 21 2019 05:28:11.058000.00,
        59,          0.059000000,                  266,                 -570,Sun Apr 21 2019 05:28:11.059000.00,
        60,          0.060000001,                  265,                 -576,Sun Apr 21 2019 05:28:11.060000.00,
        61,          0.061000001,                  265,                 -582,Sun Apr 21 2019 05:28:11.061000.00,
        62,          0.062000000,                  265,                 -588,Sun Apr 21 2019 05:28:11.062000.00,
        63,          0.063000000,                  264,                 -594,Sun Apr 21 2019 05:28:11.063000.00,
        64,          0.064000000,                  264,                 -600,Sun Apr 21 2019 05:28:11.064000.00,
        65,          0.065000000,                  264,                 -606,Sun Apr 21 2019 05:28:11.065000.00,
        66,          0.066000001,                  264,                 -612,Sun Apr 21 2019 05:28:11.066000.00,
        67,          0.067000001,                  263,                 -618,Sun Apr 21 2019 05:28:11.067000.00,
        68,          0.068000000,                  263,                 -624,Sun Apr 21 2019 05:28:11.068000.00,
        69,          0.069000000,                  263,                 -630,Sun Apr 21 2019 05:28:11.069000.00,
        70,          0.070000000,                  263,                 -636,Sun Apr 21 2019 05:28:11.070000.00,
        71,          0.071000000,                  262,                 -642,Sun Apr 21 2019 05:28:11.071000.00,
        72,          0.072000001,                  262,                 -647,Sun Apr 21 2019 05:28:11.072000.00,
        73,          0.073000001,                  262,                 -653,Sun Apr 21 2019 05:28:11.073000.00,
        74,          0.074000000,                  261,                 -659,Sun Apr 21 2019 05:28:11.074000.00,
        75,          0.075000000,                  261,                 -665,Sun Apr 21 2019 05:28:11.075000.00,
        76,          0.076000000,                  261,                 -671,Sun Apr 21 2019 05:28:11.076000.00,
        77,          0.077000001,                  261,                 -676,Sun Apr 21 2019 05:28:11.077000.00,
        78,          0.078000001,                  260,                 -682,Sun Apr 21 2019 05:28:11.078000.00,
        79,          0.079000000,                  260,                 -688,Sun Apr 21 2019 05:28:11.079000.00,
        80,          0.080000000,                  260,                 -694,Sun Apr 21 2019 05:28:11.080000.00,
        81,          0.081000000,                  259,                 -699,Sun Apr 21 2019 05:28:11.081000.00,
        82,          0.082000000,                  259,                 -705,Sun Apr 21 2019 05:28:11.082000.00,
        83,          0.083000001,                  259,                 -710,Sun Apr 21 2019 05:28:11.083000.00,
        84,          0.084000001,                  259,                 -716,Sun Apr 21 2019 05:28:11.084000.00,
        85,          0.085000000,                  258,                 -722,Sun Apr 21 2019 05:28:11.085000.00,
        86,          0.086000000,                  258,                 -727,Sun Apr 21 2019 05:28:11.086000.00,
        87,          0.087000000,                  258,                 -733,Sun Apr 21 2019 05:28:11.087000.00,
        88,          0.088000000,                  258,                 -738,Sun Apr 21 2019 05:28:11.088000.00,
        89,          0.089000001,                  257,                 -744,Sun Apr 21 2019 05:28:11.089000.00,
        90,          0.090000001,                  257,                 -749,Sun Apr 21 2019 05:28:11.090000.00,
        91,          0.091000000,                  257,                 -755,Sun Apr 21 2019 05:28:11.091000.00,
        92,          0.092000000,                  256,                 -760,Sun Apr 21 2019 05:28:11.092000.00,
        93,          0.093000000,                  256,                 -766,Sun Apr 21 2019 05:28:11.093000.00,
        94,          0.094000001,                  256,                 -771,Sun Apr 21 2019 05:28:11.094000.00,
        95,          0.095000001,                  256,                 -776,Sun Apr 21 2019 05:28:11.095000.00,
        96,          0.096000000,                  256,                 -782,Sun Apr 21 2019 05:28:11.096000.00,
        97,          0.097000000,                  255,                 -787,Sun Apr 21 2019 05:28:11.097000.00,
        98,          0.098000000,                  255,                 -793,Sun Apr 21 2019 05:28:11.098000.00,
        99,          0.099000000,                  255,                 -798,Sun Apr 21 2019 05:28:11.099000.00,
       100,          0.100000001,                  254,                 -803,Sun Apr 21 2019 05:28:11.100000.00,
       101,          0.101000001,                  254,                 -808,Sun Apr 21 2019 05:28:11.101000.00,
       102,          0.102000000,                  254,                 -814,Sun Apr 21 2019 05:28:11.102000.00,
