POSITION,1,E:\double-sphere data\h2s1-4.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
        11,          0.011000000,                  307,                 -315,Sun Apr 21 2019 05:01:16.011000.00,
        12,          0.012000000,                  307,                 -315,Sun Apr 21 2019 05:01:16.012000.00,
        13,          0.013000000,                  307,                 -315,Sun Apr 21 2019 05:01:16.013000.00,
        14,          0.014000000,                  307,                 -315,Sun Apr 21 2019 05:01:16.014000.00,
        15,          0.015000001,                  307,                 -315,Sun Apr 21 2019 05:01:16.015000.00,
        16,          0.016000001,                  307,                 -315,Sun Apr 21 2019 05:01:16.016000.00,
        17,          0.017000000,                  307,                 -315,Sun Apr 21 2019 05:01:16.017000.00,
        18,          0.018000000,                  307,                 -316,Sun Apr 21 2019 05:01:16.018000.00,
        19,          0.019000000,                  307,                 -316,Sun Apr 21 2019 05:01:16.019000.00,
        20,          0.020000000,                  308,                 -322,Sun Apr 21 2019 05:01:16.020000.00,
        21,          0.021000001,                  308,                 -330,Sun Apr 21 2019 05:01:16.021000.00,
        22,          0.022000001,                  308,                 -338,Sun Apr 21 2019 05:01:16.022000.00,
        23,          0.023000000,                  309,                 -347,Sun Apr 21 2019 05:01:16.023000.00,
        24,          0.024000000,                  310,                 -356,Sun Apr 21 2019 05:01:16.024000.00,
        25,          0.025000000,                  310,                 -365,Sun Apr 21 2019 05:01:16.025000.00,
        26,          0.026000001,                  311,                 -374,Sun Apr 21 2019 05:01:16.026000.00,
        27,          0.027000001,                  312,                 -383,Sun Apr 21 2019 05:01:16.027000.00,
        28,          0.028000000,                  313,                 -392,Sun Apr 21 2019 05:01:16.028000.00,
        29,          0.029000000,                  313,                 -401,Sun Apr 21 2019 05:01:16.029000.00,
        30,          0.030000000,                  314,                 -410,Sun Apr 21 2019 05:01:16.030000.00,
        31,          0.031000000,                  315,                 -419,Sun Apr 21 2019 05:01:16.031000.00,
        32,          0.032000001,                  316,                 -428,Sun Apr 21 2019 05:01:16.032000.00,
        33,          0.033000001,                  316,                 -436,Sun Apr 21 2019 05:01:16.033000.00,
        34,          0.034000000,                  317,                 -445,Sun Apr 21 2019 05:01:16.034000.00,
        35,          0.035000000,                  318,                 -454,Sun Apr 21 2019 05:01:16.035000.00,
        36,          0.036000000,                  318,                 -463,Sun Apr 21 2019 05:01:16.036000.00,
        37,          0.037000000,                  319,                 -472,Sun Apr 21 2019 05:01:16.037000.00,
        38,          0.038000001,                  320,                 -481,Sun Apr 21 2019 05:01:16.038000.00,
        39,          0.039000001,                  321,                 -490,Sun Apr 21 2019 05:01:16.039000.00,
        40,          0.040000000,                  321,                 -498,Sun Apr 21 2019 05:01:16.040000.00,
        41,          0.041000000,                  322,                 -507,Sun Apr 21 2019 05:01:16.041000.00,
        42,          0.042000000,                  323,                 -516,Sun Apr 21 2019 05:01:16.042000.00,
        43,          0.043000001,                  324,                 -525,Sun Apr 21 2019 05:01:16.043000.00,
        44,          0.044000001,                  324,                 -533,Sun Apr 21 2019 05:01:16.044000.00,
        45,          0.045000000,                  325,                 -542,Sun Apr 21 2019 05:01:16.045000.00,
        46,          0.046000000,                  325,                 -550,Sun Apr 21 2019 05:01:16.046000.00,
        47,          0.047000000,                  326,                 -559,Sun Apr 21 2019 05:01:16.047000.00,
        48,          0.048000000,                  327,                 -568,Sun Apr 21 2019 05:01:16.048000.00,
        49,          0.049000001,                  327,                 -576,Sun Apr 21 2019 05:01:16.049000.00,
        50,          0.050000001,                  328,                 -585,Sun Apr 21 2019 05:01:16.050000.00,
        51,          0.051000000,                  329,                 -593,Sun Apr 21 2019 05:01:16.051000.00,
        52,          0.052000000,                  329,                 -602,Sun Apr 21 2019 05:01:16.052000.00,
        53,          0.053000000,                  330,                 -610,Sun Apr 21 2019 05:01:16.053000.00,
        54,          0.054000000,                  331,                 -619,Sun Apr 21 2019 05:01:16.054000.00,
        55,          0.055000001,                  332,                 -628,Sun Apr 21 2019 05:01:16.055000.00,
        56,          0.056000001,                  332,                 -636,Sun Apr 21 2019 05:01:16.056000.00,
        57,          0.057000000,                  333,                 -645,Sun Apr 21 2019 05:01:16.057000.00,
        58,          0.058000000,                  333,                 -653,Sun Apr 21 2019 05:01:16.058000.00,
        59,          0.059000000,                  334,                 -661,Sun Apr 21 2019 05:01:16.059000.00,
        60,          0.060000001,                  335,                 -670,Sun Apr 21 2019 05:01:16.060000.00,
        61,          0.061000001,                  335,                 -678,Sun Apr 21 2019 05:01:16.061000.00,
        62,          0.062000000,                  336,                 -686,Sun Apr 21 2019 05:01:16.062000.00,
        63,          0.063000000,                  337,                 -695,Sun Apr 21 2019 05:01:16.063000.00,
        64,          0.064000000,                  337,                 -703,Sun Apr 21 2019 05:01:16.064000.00,
        65,          0.065000000,                  338,                 -712,Sun Apr 21 2019 05:01:16.065000.00,
        66,          0.066000001,                  339,                 -720,Sun Apr 21 2019 05:01:16.066000.00,
        67,          0.067000001,                  339,                 -728,Sun Apr 21 2019 05:01:16.067000.00,
        68,          0.068000000,                  340,                 -736,Sun Apr 21 2019 05:01:16.068000.00,
        69,          0.069000000,                  341,                 -745,Sun Apr 21 2019 05:01:16.069000.00,
        70,          0.070000000,                  341,                 -753,Sun Apr 21 2019 05:01:16.070000.00,
        71,          0.071000000,                  342,                 -761,Sun Apr 21 2019 05:01:16.071000.00,
