POSITION,1,E:\double-sphere data\h4s1-5.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
         7,          0.007000000,                  294,                 -135,Sun Apr 21 2019 05:28:11.007000.00,
         8,          0.008000000,                  293,                 -142,Sun Apr 21 2019 05:28:11.008000.00,
         9,          0.009000001,                  292,                 -148,Sun Apr 21 2019 05:28:11.009000.00,
        10,          0.010000001,                  291,                 -155,Sun Apr 21 2019 05:28:11.010000.00,
        11,          0.011000000,                  290,                 -162,Sun Apr 21 2019 05:28:11.011000.00,
        12,          0.012000000,                  289,                 -169,Sun Apr 21 2019 05:28:11.012000.00,
        13,          0.013000000,                  288,                 -175,Sun Apr 21 2019 05:28:11.013000.00,
        14,          0.014000000,                  287,                 -182,Sun Apr 21 2019 05:28:11.014000.00,
        15,          0.015000001,                  285,                 -189,Sun Apr 21 2019 05:28:11.015000.00,
        16,          0.016000001,                  284,                 -196,Sun Apr 21 2019 05:28:11.016000.00,
        17,          0.017000000,                  283,                 -203,Sun Apr 21 2019 05:28:11.017000.00,
        18,          0.018000000,                  282,                 -209,Sun Apr 21 2019 05:28:11.018000.00,
        19,          0.019000000,                  281,                 -216,Sun Apr 21 2019 05:28:11.019000.00,
        20,          0.020000000,                  280,                 -223,Sun Apr 21 2019 05:28:11.020000.00,
        21,          0.021000001,                  279,                 -228,Sun Apr 21 2019 05:28:11.021000.00,
        22,          0.022000001,                  278,                 -231,Sun Apr 21 2019 05:28:11.022000.00,
        23,          0.023000000,                  277,                 -230,Sun Apr 21 2019 05:28:11.023000.00,
        24,          0.024000000,                  277,                 -230,Sun Apr 21 2019 05:28:11.024000.00,
        25,          0.025000000,                  276,                 -231,Sun Apr 21 2019 05:28:11.025000.00,
        26,          0.026000001,                  275,                 -230,Sun Apr 21 2019 05:28:11.026000.00,
        27,          0.027000001,                  274,                 -231,Sun Apr 21 2019 05:28:11.027000.00,
        28,          0.028000000,                  274,                 -231,Sun Apr 21 2019 05:28:11.028000.00,
        29,          0.029000000,                  273,                 -231,Sun Apr 21 2019 05:28:11.029000.00,
        30,          0.030000000,                  272,                 -231,Sun Apr 21 2019 05:28:11.030000.00,
        31,          0.031000000,                  271,                 -231,Sun Apr 21 2019 05:28:11.031000.00,
