POSITION,1,E:\double-sphere data\h2d1-5.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
        17,          0.017000000,                  309,                 -121,Tue Apr 23 2019 00:30:28.017000.00,
        18,          0.018000000,                  309,                 -130,Tue Apr 23 2019 00:30:28.018000.00,
        19,          0.019000000,                  309,                 -139,Tue Apr 23 2019 00:30:28.019000.00,
        20,          0.020000000,                  308,                 -148,Tue Apr 23 2019 00:30:28.020000.00,
        21,          0.021000001,                  308,                 -156,Tue Apr 23 2019 00:30:28.021000.00,
        22,          0.022000001,                  308,                 -166,Tue Apr 23 2019 00:30:28.022000.00,
        23,          0.023000000,                  308,                 -175,Tue Apr 23 2019 00:30:28.023000.00,
        24,          0.024000000,                  308,                 -184,Tue Apr 23 2019 00:30:28.024000.00,
        25,          0.025000000,                  307,                 -193,Tue Apr 23 2019 00:30:28.025000.00,
        26,          0.026000001,                  308,                 -202,Tue Apr 23 2019 00:30:28.026000.00,
        27,          0.027000001,                  307,                 -211,Tue Apr 23 2019 00:30:28.027000.00,
        28,          0.028000000,                  307,                 -220,Tue Apr 23 2019 00:30:28.028000.00,
        29,          0.029000000,                  307,                 -229,Tue Apr 23 2019 00:30:28.029000.00,
        30,          0.030000000,                  308,                 -234,Tue Apr 23 2019 00:30:28.030000.00,
        31,          0.031000000,                  311,                 -233,Tue Apr 23 2019 00:30:28.031000.00,
        32,          0.032000001,                  315,                 -231,Tue Apr 23 2019 00:30:28.032000.00,
        33,          0.033000001,                  318,                 -230,Tue Apr 23 2019 00:30:28.033000.00,
        34,          0.034000000,                  322,                 -228,Tue Apr 23 2019 00:30:28.034000.00,
        35,          0.035000000,                  325,                 -227,Tue Apr 23 2019 00:30:28.035000.00,
        36,          0.036000000,                  328,                 -225,Tue Apr 23 2019 00:30:28.036000.00,
        37,          0.037000000,                  332,                 -224,Tue Apr 23 2019 00:30:28.037000.00,
        38,          0.038000001,                  335,                 -222,Tue Apr 23 2019 00:30:28.038000.00,
        39,          0.039000001,                  338,                 -221,Tue Apr 23 2019 00:30:28.039000.00,
        40,          0.040000000,                  342,                 -220,Tue Apr 23 2019 00:30:28.040000.00,
        41,          0.041000000,                  345,                 -218,Tue Apr 23 2019 00:30:28.041000.00,
        42,          0.042000000,                  349,                 -217,Tue Apr 23 2019 00:30:28.042000.00,
        43,          0.043000001,                  352,                 -215,Tue Apr 23 2019 00:30:28.043000.00,
        44,          0.044000001,                  355,                 -214,Tue Apr 23 2019 00:30:28.044000.00,
        45,          0.045000000,                  359,                 -213,Tue Apr 23 2019 00:30:28.045000.00,
        46,          0.046000000,                  362,                 -211,Tue Apr 23 2019 00:30:28.046000.00,
        47,          0.047000000,                  366,                 -210,Tue Apr 23 2019 00:30:28.047000.00,
        48,          0.048000000,                  369,                 -209,Tue Apr 23 2019 00:30:28.048000.00,
        49,          0.049000001,                  373,                 -207,Tue Apr 23 2019 00:30:28.049000.00,
        50,          0.050000001,                  376,                 -206,Tue Apr 23 2019 00:30:28.050000.00,
        51,          0.051000000,                  379,                 -205,Tue Apr 23 2019 00:30:28.051000.00,
        52,          0.052000000,                  383,                 -203,Tue Apr 23 2019 00:30:28.052000.00,
        53,          0.053000000,                  386,                 -202,Tue Apr 23 2019 00:30:28.053000.00,
        54,          0.054000000,                  389,                 -201,Tue Apr 23 2019 00:30:28.054000.00,
        55,          0.055000001,                  393,                 -199,Tue Apr 23 2019 00:30:28.055000.00,
        56,          0.056000001,                  396,                 -198,Tue Apr 23 2019 00:30:28.056000.00,
        57,          0.057000000,                  399,                 -197,Tue Apr 23 2019 00:30:28.057000.00,
        58,          0.058000000,                  403,                 -196,Tue Apr 23 2019 00:30:28.058000.00,
        59,          0.059000000,                  406,                 -195,Tue Apr 23 2019 00:30:28.059000.00,
        60,          0.060000001,                  409,                 -194,Tue Apr 23 2019 00:30:28.060000.00,
        61,          0.061000001,                  412,                 -193,Tue Apr 23 2019 00:30:28.061000.00,
        62,          0.062000000,                  416,                 -192,Tue Apr 23 2019 00:30:28.062000.00,
        63,          0.063000000,                  419,                 -191,Tue Apr 23 2019 00:30:28.063000.00,
        64,          0.064000000,                  422,                 -190,Tue Apr 23 2019 00:30:28.064000.00,
        65,          0.065000000,                  425,                 -189,Tue Apr 23 2019 00:30:28.065000.00,
        66,          0.066000001,                  428,                 -188,Tue Apr 23 2019 00:30:28.066000.00,
