POSITION,1,E:\double-sphere data\h1d1-28.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
        14,          0.014000000,                  302,                 -432,Mon Apr 22 2019 07:36:10.014000.00,
        15,          0.015000001,                  302,                 -432,Mon Apr 22 2019 07:36:10.015000.00,
        16,          0.016000001,                  302,                 -432,Mon Apr 22 2019 07:36:10.016000.00,
        17,          0.017000000,                  302,                 -432,Mon Apr 22 2019 07:36:10.017000.00,
        18,          0.018000000,                  302,                 -432,Mon Apr 22 2019 07:36:10.018000.00,
        19,          0.019000000,                  302,                 -432,Mon Apr 22 2019 07:36:10.019000.00,
        20,          0.020000000,                  302,                 -432,Mon Apr 22 2019 07:36:10.020000.00,
        21,          0.021000001,                  302,                 -432,Mon Apr 22 2019 07:36:10.021000.00,
        22,          0.022000001,                  302,                 -432,Mon Apr 22 2019 07:36:10.022000.00,
        23,          0.023000000,                  302,                 -432,Mon Apr 22 2019 07:36:10.023000.00,
        24,          0.024000000,                  302,                 -432,Mon Apr 22 2019 07:36:10.024000.00,
        25,          0.025000000,                  302,                 -432,Mon Apr 22 2019 07:36:10.025000.00,
        26,          0.026000001,                  302,                 -437,Mon Apr 22 2019 07:36:10.026000.00,
        27,          0.027000001,                  302,                 -444,Mon Apr 22 2019 07:36:10.027000.00,
        28,          0.028000000,                  301,                 -450,Mon Apr 22 2019 07:36:10.028000.00,
        29,          0.029000000,                  301,                 -457,Mon Apr 22 2019 07:36:10.029000.00,
        30,          0.030000000,                  301,                 -463,Mon Apr 22 2019 07:36:10.030000.00,
        31,          0.031000000,                  300,                 -469,Mon Apr 22 2019 07:36:10.031000.00,
        32,          0.032000001,                  300,                 -476,Mon Apr 22 2019 07:36:10.032000.00,
        33,          0.033000001,                  300,                 -482,Mon Apr 22 2019 07:36:10.033000.00,
        34,          0.034000000,                  299,                 -489,Mon Apr 22 2019 07:36:10.034000.00,
        35,          0.035000000,                  299,                 -495,Mon Apr 22 2019 07:36:10.035000.00,
        36,          0.036000000,                  299,                 -501,Mon Apr 22 2019 07:36:10.036000.00,
        37,          0.037000000,                  299,                 -508,Mon Apr 22 2019 07:36:10.037000.00,
        38,          0.038000001,                  298,                 -514,Mon Apr 22 2019 07:36:10.038000.00,
        39,          0.039000001,                  298,                 -520,Mon Apr 22 2019 07:36:10.039000.00,
        40,          0.040000000,                  298,                 -527,Mon Apr 22 2019 07:36:10.040000.00,
        41,          0.041000000,                  297,                 -533,Mon Apr 22 2019 07:36:10.041000.00,
        42,          0.042000000,                  297,                 -539,Mon Apr 22 2019 07:36:10.042000.00,
        43,          0.043000001,                  297,                 -546,Mon Apr 22 2019 07:36:10.043000.00,
        44,          0.044000001,                  297,                 -552,Mon Apr 22 2019 07:36:10.044000.00,
        45,          0.045000000,                  296,                 -558,Mon Apr 22 2019 07:36:10.045000.00,
        46,          0.046000000,                  296,                 -564,Mon Apr 22 2019 07:36:10.046000.00,
        47,          0.047000000,                  296,                 -570,Mon Apr 22 2019 07:36:10.047000.00,
        48,          0.048000000,                  296,                 -577,Mon Apr 22 2019 07:36:10.048000.00,
        49,          0.049000001,                  295,                 -583,Mon Apr 22 2019 07:36:10.049000.00,
        50,          0.050000001,                  295,                 -589,Mon Apr 22 2019 07:36:10.050000.00,
        51,          0.051000000,                  295,                 -595,Mon Apr 22 2019 07:36:10.051000.00,
        52,          0.052000000,                  295,                 -601,Mon Apr 22 2019 07:36:10.052000.00,
        53,          0.053000000,                  294,                 -608,Mon Apr 22 2019 07:36:10.053000.00,
        54,          0.054000000,                  294,                 -614,Mon Apr 22 2019 07:36:10.054000.00,
        55,          0.055000001,                  294,                 -620,Mon Apr 22 2019 07:36:10.055000.00,
        56,          0.056000001,                  294,                 -626,Mon Apr 22 2019 07:36:10.056000.00,
        57,          0.057000000,                  293,                 -632,Mon Apr 22 2019 07:36:10.057000.00,
        58,          0.058000000,                  293,                 -638,Mon Apr 22 2019 07:36:10.058000.00,
        59,          0.059000000,                  293,                 -644,Mon Apr 22 2019 07:36:10.059000.00,
        60,          0.060000001,                  293,                 -650,Mon Apr 22 2019 07:36:10.060000.00,
        61,          0.061000001,                  293,                 -657,Mon Apr 22 2019 07:36:10.061000.00,
        62,          0.062000000,                  292,                 -663,Mon Apr 22 2019 07:36:10.062000.00,
        63,          0.063000000,                  292,                 -669,Mon Apr 22 2019 07:36:10.063000.00,
        64,          0.064000000,                  292,                 -675,Mon Apr 22 2019 07:36:10.064000.00,
        65,          0.065000000,                  292,                 -681,Mon Apr 22 2019 07:36:10.065000.00,
