POSITION,1,E:\double-sphere data\h1s1-4.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
         4,          0.004000001,                  285,                 -153,Sun Apr 21 2019 04:42:33.004000.00,
         5,          0.005000000,                  286,                 -164,Sun Apr 21 2019 04:42:33.005000.00,
         6,          0.006000000,                  286,                 -175,Sun Apr 21 2019 04:42:33.006000.00,
         7,          0.007000000,                  287,                 -186,Sun Apr 21 2019 04:42:33.007000.00,
         8,          0.008000000,                  287,                 -197,Sun Apr 21 2019 04:42:33.008000.00,
         9,          0.009000001,                  288,                 -208,Sun Apr 21 2019 04:42:33.009000.00,
        10,          0.010000001,                  289,                 -219,Sun Apr 21 2019 04:42:33.010000.00,
        11,          0.011000000,                  289,                 -224,Sun Apr 21 2019 04:42:33.011000.00,
        12,          0.012000000,                  288,                 -224,Sun Apr 21 2019 04:42:33.012000.00,
        13,          0.013000000,                  288,                 -224,Sun Apr 21 2019 04:42:33.013000.00,
        14,          0.014000000,                  287,                 -225,Sun Apr 21 2019 04:42:33.014000.00,
        15,          0.015000001,                  286,                 -225,Sun Apr 21 2019 04:42:33.015000.00,
        16,          0.016000001,                  286,                 -225,Sun Apr 21 2019 04:42:33.016000.00,
        17,          0.017000000,                  285,                 -226,Sun Apr 21 2019 04:42:33.017000.00,
        18,          0.018000000,                  285,                 -226,Sun Apr 21 2019 04:42:33.018000.00,
        19,          0.019000000,                  284,                 -226,Sun Apr 21 2019 04:42:33.019000.00,
        20,          0.020000000,                  283,                 -227,Sun Apr 21 2019 04:42:33.020000.00,
        21,          0.021000001,                  283,                 -227,Sun Apr 21 2019 04:42:33.021000.00,
        22,          0.022000001,                  282,                 -228,Sun Apr 21 2019 04:42:33.022000.00,
        23,          0.023000000,                  282,                 -228,Sun Apr 21 2019 04:42:33.023000.00,
        24,          0.024000000,                  281,                 -229,Sun Apr 21 2019 04:42:33.024000.00,
        25,          0.025000000,                  281,                 -229,Sun Apr 21 2019 04:42:33.025000.00,
        26,          0.026000001,                  280,                 -229,Sun Apr 21 2019 04:42:33.026000.00,
        27,          0.027000001,                  280,                 -230,Sun Apr 21 2019 04:42:33.027000.00,
        28,          0.028000000,                  280,                 -230,Sun Apr 21 2019 04:42:33.028000.00,
        29,          0.029000000,                  279,                 -231,Sun Apr 21 2019 04:42:33.029000.00,
        30,          0.030000000,                  279,                 -232,Sun Apr 21 2019 04:42:33.030000.00,
        31,          0.031000000,                  278,                 -232,Sun Apr 21 2019 04:42:33.031000.00,
        32,          0.032000001,                  278,                 -233,Sun Apr 21 2019 04:42:33.032000.00,
        33,          0.033000001,                  277,                 -233,Sun Apr 21 2019 04:42:33.033000.00,
        34,          0.034000000,                  277,                 -234,Sun Apr 21 2019 04:42:33.034000.00,
        35,          0.035000000,                  276,                 -234,Sun Apr 21 2019 04:42:33.035000.00,
        36,          0.036000000,                  276,                 -235,Sun Apr 21 2019 04:42:33.036000.00,
        37,          0.037000000,                  275,                 -236,Sun Apr 21 2019 04:42:33.037000.00,
        38,          0.038000001,                  275,                 -236,Sun Apr 21 2019 04:42:33.038000.00,
        39,          0.039000001,                  274,                 -237,Sun Apr 21 2019 04:42:33.039000.00,
        40,          0.040000000,                  274,                 -238,Sun Apr 21 2019 04:42:33.040000.00,
        41,          0.041000000,                  274,                 -238,Sun Apr 21 2019 04:42:33.041000.00,
        42,          0.042000000,                  273,                 -239,Sun Apr 21 2019 04:42:33.042000.00,
        43,          0.043000001,                  273,                 -239,Sun Apr 21 2019 04:42:33.043000.00,
        44,          0.044000001,                  273,                 -240,Sun Apr 21 2019 04:42:33.044000.00,
        45,          0.045000000,                  272,                 -240,Sun Apr 21 2019 04:42:33.045000.00,
        46,          0.046000000,                  271,                 -241,Sun Apr 21 2019 04:42:33.046000.00,
        47,          0.047000000,                  271,                 -242,Sun Apr 21 2019 04:42:33.047000.00,
        48,          0.048000000,                  270,                 -243,Sun Apr 21 2019 04:42:33.048000.00,
        49,          0.049000001,                  269,                 -244,Sun Apr 21 2019 04:42:33.049000.00,
        50,          0.050000001,                  269,                 -245,Sun Apr 21 2019 04:42:33.050000.00,
        51,          0.051000000,                  268,                 -246,Sun Apr 21 2019 04:42:33.051000.00,
        52,          0.052000000,                  268,                 -247,Sun Apr 21 2019 04:42:33.052000.00,
        53,          0.053000000,                  267,                 -248,Sun Apr 21 2019 04:42:33.053000.00,
        54,          0.054000000,                  267,                 -249,Sun Apr 21 2019 04:42:33.054000.00,
        55,          0.055000001,                  266,                 -250,Sun Apr 21 2019 04:42:33.055000.00,
        56,          0.056000001,                  266,                 -250,Sun Apr 21 2019 04:42:33.056000.00,
        57,          0.057000000,                  265,                 -251,Sun Apr 21 2019 04:42:33.057000.00,
        58,          0.058000000,                  265,                 -252,Sun Apr 21 2019 04:42:33.058000.00,
